Input_Sequence,Target_Value
"-0.40028200167780004,-0.3539344320564935,-0.30670043908943384,-0.2586983195861184,-0.21004829411712297,-0.1608722059235846,-0.11129321576262158,-0.06143549345316573,-0.011423906894502945,0.03861629066340501",0.08855977431481686
"-0.3539344320564935,-0.30670043908943384,-0.2586983195861184,-0.21004829411712297,-0.1608722059235846,-0.11129321576262158,-0.06143549345316573,-0.011423906894502945,0.03861629066340501,0.08855977431481686",0.13828146137245545
"-0.30670043908943384,-0.2586983195861184,-0.21004829411712297,-0.1608722059235846,-0.11129321576262158,-0.06143549345316573,-0.011423906894502945,0.03861629066340501,0.08855977431481686,0.13828146137245545",0.1876568246352324
"-0.2586983195861184,-0.21004829411712297,-0.1608722059235846,-0.11129321576262158,-0.06143549345316573,-0.011423906894502945,0.03861629066340501,0.08855977431481686,0.13828146137245545,0.1876568246352324",0.23656220426465308
"-0.21004829411712297,-0.1608722059235846,-0.11129321576262158,-0.06143549345316573,-0.011423906894502945,0.03861629066340501,0.08855977431481686,0.13828146137245545,0.1876568246352324,0.23656220426465308",0.28487511748903765
"-0.1608722059235846,-0.11129321576262158,-0.06143549345316573,-0.011423906894502945,0.03861629066340501,0.08855977431481686,0.13828146137245545,0.1876568246352324,0.23656220426465308,0.28487511748903765",0.33247456535968495
"-0.11129321576262158,-0.06143549345316573,-0.011423906894502945,0.03861629066340501,0.08855977431481686,0.13828146137245545,0.1876568246352324,0.23656220426465308,0.28487511748903765,0.33247456535968495",0.37924133579093483
"-0.06143549345316573,-0.011423906894502945,0.03861629066340501,0.08855977431481686,0.13828146137245545,0.1876568246352324,0.23656220426465308,0.28487511748903765,0.33247456535968495,0.37924133579093483",0.4250583021249505
"-0.011423906894502945,0.03861629066340501,0.08855977431481686,0.13828146137245545,0.1876568246352324,0.23656220426465308,0.28487511748903765,0.33247456535968495,0.37924133579093483,0.4250583021249505",0.4698107164736862
"0.03861629066340501,0.08855977431481686,0.13828146137245545,0.1876568246352324,0.23656220426465308,0.28487511748903765,0.33247456535968495,0.37924133579093483,0.4250583021249505,0.4698107164736862",0.5133864971031575
"0.08855977431481686,0.13828146137245545,0.1876568246352324,0.23656220426465308,0.28487511748903765,0.33247456535968495,0.37924133579093483,0.4250583021249505,0.4698107164736862,0.5133864971031575",0.5556765091404718
"0.13828146137245545,0.1876568246352324,0.23656220426465308,0.28487511748903765,0.33247456535968495,0.37924133579093483,0.4250583021249505,0.4698107164736862,0.5133864971031575,0.5556765091404718",0.5965748379003917
"0.1876568246352324,0.23656220426465308,0.28487511748903765,0.33247456535968495,0.37924133579093483,0.4250583021249505,0.4698107164736862,0.5133864971031575,0.5556765091404718,0.5965748379003917",0.6359790541470836
"0.23656220426465308,0.28487511748903765,0.33247456535968495,0.37924133579093483,0.4250583021249505,0.4698107164736862,0.5133864971031575,0.5556765091404718,0.5965748379003917,0.6359790541470836",0.6737904706265188
"0.28487511748903765,0.33247456535968495,0.37924133579093483,0.4250583021249505,0.4698107164736862,0.5133864971031575,0.5556765091404718,0.5965748379003917,0.6359790541470836,0.6737904706265188",0.709914389227229
"0.33247456535968495,0.37924133579093483,0.4250583021249505,0.4698107164736862,0.5133864971031575,0.5556765091404718,0.5965748379003917,0.6359790541470836,0.6737904706265188,0.709914389227229",0.7442603381502286
"0.37924133579093483,0.4250583021249505,0.4698107164736862,0.5133864971031575,0.5556765091404718,0.5965748379003917,0.6359790541470836,0.6737904706265188,0.709914389227229,0.7442603381502286",0.7767422984942856
"0.4250583021249505,0.4698107164736862,0.5133864971031575,0.5556765091404718,0.5965748379003917,0.6359790541470836,0.6737904706265188,0.709914389227229,0.7442603381502286,0.7767422984942856",0.8072789196888984
"0.4698107164736862,0.5133864971031575,0.5556765091404718,0.5965748379003917,0.6359790541470836,0.6737904706265188,0.709914389227229,0.7442603381502286,0.7767422984942856,0.8072789196888984",0.8357937232355871
"0.5133864971031575,0.5556765091404718,0.5965748379003917,0.6359790541470836,0.6737904706265188,0.709914389227229,0.7442603381502286,0.7767422984942856,0.8072789196888984,0.8357937232355871",0.8622152942470825
"0.5556765091404718,0.5965748379003917,0.6359790541470836,0.6737904706265188,0.709914389227229,0.7442603381502286,0.7767422984942856,0.8072789196888984,0.8357937232355871,0.8622152942470825",0.8864774603048461
"0.5965748379003917,0.6359790541470836,0.6737904706265188,0.709914389227229,0.7442603381502286,0.7767422984942856,0.8072789196888984,0.8357937232355871,0.8622152942470825,0.8864774603048461",0.9085194571868453
"0.6359790541470836,0.6737904706265188,0.709914389227229,0.7442603381502286,0.7767422984942856,0.8072789196888984,0.8357937232355871,0.8622152942470825,0.8864774603048461,0.9085194571868453",0.9282860810506416
"0.6737904706265188,0.709914389227229,0.7442603381502286,0.7767422984942856,0.8072789196888984,0.8357937232355871,0.8622152942470825,0.8864774603048461,0.9085194571868453,0.9282860810506416",0.94572782669054
"0.709914389227229,0.7442603381502286,0.7767422984942856,0.8072789196888984,0.8357937232355871,0.8622152942470825,0.8864774603048461,0.9085194571868453,0.9282860810506416,0.94572782669054",0.9608010115226389
"0.7442603381502286,0.7767422984942856,0.8072789196888984,0.8357937232355871,0.8622152942470825,0.8864774603048461,0.9085194571868453,0.9282860810506416,0.94572782669054,0.9608010115226389",0.9734678849871697
"0.7767422984942856,0.8072789196888984,0.8357937232355871,0.8622152942470825,0.8864774603048461,0.9085194571868453,0.9282860810506416,0.94572782669054,0.9608010115226389,0.9734678849871697",0.9836967230942115
"0.8072789196888984,0.8357937232355871,0.8622152942470825,0.8864774603048461,0.9085194571868453,0.9282860810506416,0.94572782669054,0.9608010115226389,0.9734678849871697,0.9836967230942115",0.9914619078759211
"0.8357937232355871,0.8622152942470825,0.8864774603048461,0.9085194571868453,0.9282860810506416,0.94572782669054,0.9608010115226389,0.9734678849871697,0.9836967230942115,0.9914619078759211",0.996743991546352
"0.8622152942470825,0.8864774603048461,0.9085194571868453,0.9282860810506416,0.94572782669054,0.9608010115226389,0.9734678849871697,0.9836967230942115,0.9914619078759211,0.996743991546352",0.9995297452081262
"0.8864774603048461,0.9085194571868453,0.9282860810506416,0.94572782669054,0.9608010115226389,0.9734678849871697,0.9836967230942115,0.9914619078759211,0.996743991546352,0.9995297452081262",0.9998121919840106
"0.9085194571868453,0.9282860810506416,0.94572782669054,0.9608010115226389,0.9734678849871697,0.9836967230942115,0.9914619078759211,0.996743991546352,0.9995297452081262,0.9998121919840106",0.9975906244903957
"0.9282860810506416,0.94572782669054,0.9608010115226389,0.9734678849871697,0.9836967230942115,0.9914619078759211,0.996743991546352,0.9995297452081262,0.9998121919840106,0.9975906244903957",0.9928706066089271
"0.94572782669054,0.9608010115226389,0.9734678849871697,0.9836967230942115,0.9914619078759211,0.996743991546352,0.9995297452081262,0.9998121919840106,0.9975906244903957,0.9928706066089271",0.985663959551852
"0.9608010115226389,0.9734678849871697,0.9836967230942115,0.9914619078759211,0.996743991546352,0.9995297452081262,0.9998121919840106,0.9975906244903957,0.9928706066089271,0.985663959551852",0.9759887322559697
"0.9734678849871697,0.9836967230942115,0.9914619078759211,0.996743991546352,0.9995297452081262,0.9998121919840106,0.9975906244903957,0.9928706066089271,0.985663959551852,0.9759887322559697",0.9638691561793543
"0.9836967230942115,0.9914619078759211,0.996743991546352,0.9995297452081262,0.9998121919840106,0.9975906244903957,0.9928706066089271,0.985663959551852,0.9759887322559697,0.9638691561793543",0.9493355846140302
"0.9914619078759211,0.996743991546352,0.9995297452081262,0.9998121919840106,0.9975906244903957,0.9928706066089271,0.985663959551852,0.9759887322559697,0.9638691561793543,0.9493355846140302",0.9324244166666318
"0.996743991546352,0.9995297452081262,0.9998121919840106,0.9975906244903957,0.9928706066089271,0.985663959551852,0.9759887322559697,0.9638691561793543,0.9493355846140302,0.9324244166666318",0.9131780060973843
"0.9995297452081262,0.9998121919840106,0.9975906244903957,0.9928706066089271,0.985663959551852,0.9759887322559697,0.9638691561793543,0.9493355846140302,0.9324244166666318,0.9131780060973843",0.8916445552457808
"0.9998121919840106,0.9975906244903957,0.9928706066089271,0.985663959551852,0.9759887322559697,0.9638691561793543,0.9493355846140302,0.9324244166666318,0.9131780060973843,0.8916445552457808",0.8678779943085424
"0.9975906244903957,0.9928706066089271,0.985663959551852,0.9759887322559697,0.9638691561793543,0.9493355846140302,0.9324244166666318,0.9131780060973843,0.8916445552457808,0.8678779943085424",0.8419378462722938
"0.9928706066089271,0.985663959551852,0.9759887322559697,0.9638691561793543,0.9493355846140302,0.9324244166666318,0.9131780060973843,0.8916445552457808,0.8678779943085424,0.8419378462722938",0.8138890778391307
"0.985663959551852,0.9759887322559697,0.9638691561793543,0.9493355846140302,0.9324244166666318,0.9131780060973843,0.8916445552457808,0.8678779943085424,0.8419378462722938,0.8138890778391307",0.7838019367185425
"0.9759887322559697,0.9638691561793543,0.9493355846140302,0.9324244166666318,0.9131780060973843,0.8916445552457808,0.8678779943085424,0.8419378462722938,0.8138890778391307,0.7838019367185425",0.7517517756930717
"0.9638691561793543,0.9493355846140302,0.9324244166666318,0.9131780060973843,0.8916445552457808,0.8678779943085424,0.8419378462722938,0.8138890778391307,0.7838019367185425,0.7517517756930717",0.717818863898462
"0.9493355846140302,0.9324244166666318,0.9131780060973843,0.8916445552457808,0.8678779943085424,0.8419378462722938,0.8138890778391307,0.7838019367185425,0.7517517756930717,0.717818863898462",0.6820881857908052
"0.9324244166666318,0.9131780060973843,0.8916445552457808,0.8678779943085424,0.8419378462722938,0.8138890778391307,0.7838019367185425,0.7517517756930717,0.717818863898462,0.6820881857908052",0.6446492283043155
"0.9131780060973843,0.8916445552457808,0.8678779943085424,0.8419378462722938,0.8138890778391307,0.7838019367185425,0.7517517756930717,0.717818863898462,0.6820881857908052,0.6446492283043155",0.6055957567326375
"0.8916445552457808,0.8678779943085424,0.8419378462722938,0.8138890778391307,0.7838019367185425,0.7517517756930717,0.717818863898462,0.6820881857908052,0.6446492283043155,0.6055957567326375",0.5650255798951515
"0.8678779943085424,0.8419378462722938,0.8138890778391307,0.7838019367185425,0.7517517756930717,0.717818863898462,0.6820881857908052,0.6446492283043155,0.6055957567326375,0.5650255798951515",0.5230403051762443
"0.8419378462722938,0.8138890778391307,0.7838019367185425,0.7517517756930717,0.717818863898462,0.6820881857908052,0.6446492283043155,0.6055957567326375,0.5650255798951515,0.5230403051762443",0.47974508405122307
"0.8138890778391307,0.7838019367185425,0.7517517756930717,0.717818863898462,0.6820881857908052,0.6446492283043155,0.6055957567326375,0.5650255798951515,0.5230403051762443,0.47974508405122307",0.43524834873601276
"0.7838019367185425,0.7517517756930717,0.717818863898462,0.6820881857908052,0.6446492283043155,0.6055957567326375,0.5650255798951515,0.5230403051762443,0.47974508405122307,0.43524834873601276",0.38966154062038794
"0.7517517756930717,0.717818863898462,0.6820881857908052,0.6446492283043155,0.6055957567326375,0.5650255798951515,0.5230403051762443,0.47974508405122307,0.43524834873601276,0.38966154062038794",0.3430988311646735
"0.717818863898462,0.6820881857908052,0.6446492283043155,0.6055957567326375,0.5650255798951515,0.5230403051762443,0.47974508405122307,0.43524834873601276,0.38966154062038794,0.3430988311646735",0.2956768359591289
"0.6820881857908052,0.6446492283043155,0.6055957567326375,0.5650255798951515,0.5230403051762443,0.47974508405122307,0.43524834873601276,0.38966154062038794,0.3430988311646735,0.2956768359591289",0.24751432266194184
"0.6446492283043155,0.6055957567326375,0.5650255798951515,0.5230403051762443,0.47974508405122307,0.43524834873601276,0.38966154062038794,0.3430988311646735,0.2956768359591289,0.24751432266194184",0.1987319135475071
"0.6055957567326375,0.5650255798951515,0.5230403051762443,0.47974508405122307,0.43524834873601276,0.38966154062038794,0.3430988311646735,0.2956768359591289,0.24751432266194184,0.1987319135475071",0.1494517834097396
"0.5650255798951515,0.5230403051762443,0.47974508405122307,0.43524834873601276,0.38966154062038794,0.3430988311646735,0.2956768359591289,0.24751432266194184,0.1987319135475071,0.1494517834097396",0.09979735357723594
"0.5230403051762443,0.47974508405122307,0.43524834873601276,0.38966154062038794,0.3430988311646735,0.2956768359591289,0.24751432266194184,0.1987319135475071,0.1494517834097396,0.09979735357723594",0.0498929828063978
"0.47974508405122307,0.43524834873601276,0.38966154062038794,0.3430988311646735,0.2956768359591289,0.24751432266194184,0.1987319135475071,0.1494517834097396,0.09979735357723594,0.0498929828063978",-0.00013634417310600844
"0.43524834873601276,0.38966154062038794,0.3430988311646735,0.2956768359591289,0.24751432266194184,0.1987319135475071,0.1494517834097396,0.09979735357723594,0.0498929828063978,-0.00013634417310600844",-0.05016532968073073
"0.38966154062038794,0.3430988311646735,0.2956768359591289,0.24751432266194184,0.1987319135475071,0.1494517834097396,0.09979735357723594,0.0498929828063978,-0.00013634417310600844,-0.05016532968073073",-0.10006867689111434
"0.3430988311646735,0.2956768359591289,0.24751432266194184,0.1987319135475071,0.1494517834097396,0.09979735357723594,0.0498929828063978,-0.00013634417310600844,-0.05016532968073073,-0.10006867689111434",-0.14972140363810774
"0.2956768359591289,0.24751432266194184,0.1987319135475071,0.1494517834097396,0.09979735357723594,0.0498929828063978,-0.00013634417310600844,-0.05016532968073073,-0.10006867689111434,-0.14972140363810774",-0.19899915543063254
"0.24751432266194184,0.1987319135475071,0.1494517834097396,0.09979735357723594,0.0498929828063978,-0.00013634417310600844,-0.05016532968073073,-0.10006867689111434,-0.14972140363810774,-0.19899915543063254",-0.24777851689664926
"0.1987319135475071,0.1494517834097396,0.09979735357723594,0.0498929828063978,-0.00013634417310600844,-0.05016532968073073,-0.10006867689111434,-0.14972140363810774,-0.19899915543063254,-0.24777851689664926",-0.2959373208750039
"0.1494517834097396,0.09979735357723594,0.0498929828063978,-0.00013634417310600844,-0.05016532968073073,-0.10006867689111434,-0.14972140363810774,-0.19899915543063254,-0.24777851689664926,-0.2959373208750039",-0.343354954381261
"0.09979735357723594,0.0498929828063978,-0.00013634417310600844,-0.05016532968073073,-0.10006867689111434,-0.14972140363810774,-0.19899915543063254,-0.24777851689664926,-0.2959373208750039,-0.343354954381261",-0.3899126606810149
"0.0498929828063978,-0.00013634417310600844,-0.05016532968073073,-0.10006867689111434,-0.14972140363810774,-0.19899915543063254,-0.24777851689664926,-0.2959373208750039,-0.343354954381261,-0.3899126606810149",-0.43549383671435965
"-0.00013634417310600844,-0.05016532968073073,-0.10006867689111434,-0.14972140363810774,-0.19899915543063254,-0.24777851689664926,-0.2959373208750039,-0.343354954381261,-0.3899126606810149,-0.43549383671435965",-0.479984325126408
"-0.05016532968073073,-0.10006867689111434,-0.14972140363810774,-0.19899915543063254,-0.24777851689664926,-0.2959373208750039,-0.343354954381261,-0.3899126606810149,-0.43549383671435965,-0.479984325126408",-0.5232727001726837
"-0.10006867689111434,-0.14972140363810774,-0.19899915543063254,-0.24777851689664926,-0.2959373208750039,-0.343354954381261,-0.3899126606810149,-0.43549383671435965,-0.479984325126408,-0.5232727001726837",-0.5652505467831361
"-0.14972140363810774,-0.19899915543063254,-0.24777851689664926,-0.2959373208750039,-0.343354954381261,-0.3899126606810149,-0.43549383671435965,-0.479984325126408,-0.5232727001726837,-0.5652505467831361",-0.6058127320860655
"-0.19899915543063254,-0.24777851689664926,-0.2959373208750039,-0.343354954381261,-0.3899126606810149,-0.43549383671435965,-0.479984325126408,-0.5232727001726837,-0.5652505467831361,-0.6058127320860655",-0.6448576687117374
"-0.24777851689664926,-0.2959373208750039,-0.343354954381261,-0.3899126606810149,-0.43549383671435965,-0.479984325126408,-0.5232727001726837,-0.5652505467831361,-0.6058127320860655,-0.6448576687117374",-0.6822875692164347
"-0.2959373208750039,-0.343354954381261,-0.3899126606810149,-0.43549383671435965,-0.479984325126408,-0.5232727001726837,-0.5652505467831361,-0.6058127320860655,-0.6448576687117374,-0.6822875692164347",-0.7180086909895635
"-0.343354954381261,-0.3899126606810149,-0.43549383671435965,-0.479984325126408,-0.5232727001726837,-0.5652505467831361,-0.6058127320860655,-0.6448576687117374,-0.6822875692164347,-0.7180086909895635",-0.7519315710306228
"-0.3899126606810149,-0.43549383671435965,-0.479984325126408,-0.5232727001726837,-0.5652505467831361,-0.6058127320860655,-0.6448576687117374,-0.6822875692164347,-0.7180086909895635,-0.7519315710306228",-0.7839712500078742
"-0.43549383671435965,-0.479984325126408,-0.5232727001726837,-0.5652505467831361,-0.6058127320860655,-0.6448576687117374,-0.6822875692164347,-0.7180086909895635,-0.7519315710306228,-0.7839712500078742",-0.8140474850377205
"-0.479984325126408,-0.5232727001726837,-0.5652505467831361,-0.6058127320860655,-0.6448576687117374,-0.6822875692164347,-0.7180086909895635,-0.7519315710306228,-0.7839712500078742,-0.8140474850377205",-0.842084950651739
"-0.5232727001726837,-0.5652505467831361,-0.6058127320860655,-0.6448576687117374,-0.6822875692164347,-0.7180086909895635,-0.7519315710306228,-0.7839712500078742,-0.8140474850377205,-0.842084950651739",-0.8680134274481932
"-0.5652505467831361,-0.6058127320860655,-0.6448576687117374,-0.6822875692164347,-0.7180086909895635,-0.7519315710306228,-0.7839712500078742,-0.8140474850377205,-0.842084950651739,-0.8680134274481932",-0.8917679779554131
"-0.6058127320860655,-0.6448576687117374,-0.6822875692164347,-0.7180086909895635,-0.7519315710306228,-0.7839712500078742,-0.8140474850377205,-0.842084950651739,-0.8680134274481932,-0.8917679779554131",-0.9132891092667251
"-0.6448576687117374,-0.6822875692164347,-0.7180086909895635,-0.7519315710306228,-0.7839712500078742,-0.8140474850377205,-0.842084950651739,-0.8680134274481932,-0.8917679779554131,-0.9132891092667251",-0.9325229220394953
"-0.6822875692164347,-0.7180086909895635,-0.7519315710306228,-0.7839712500078742,-0.8140474850377205,-0.842084950651739,-0.8680134274481932,-0.8917679779554131,-0.9132891092667251,-0.9325229220394953",-0.9494212454852289
"-0.7180086909895635,-0.7519315710306228,-0.7839712500078742,-0.8140474850377205,-0.842084950651739,-0.8680134274481932,-0.8917679779554131,-0.9132891092667251,-0.9325229220394953,-0.9494212454852289",-0.9639417580125483
"-0.7519315710306228,-0.7839712500078742,-0.8140474850377205,-0.842084950651739,-0.8680134274481932,-0.8917679779554131,-0.9132891092667251,-0.9325229220394953,-0.9494212454852289,-0.9639417580125483",-0.9760480932209873
"-0.7839712500078742,-0.8140474850377205,-0.842084950651739,-0.8680134274481932,-0.8917679779554131,-0.9132891092667251,-0.9325229220394953,-0.9494212454852289,-0.9639417580125483,-0.9760480932209873",-0.9857099309800657
"-0.8140474850377205,-0.842084950651739,-0.8680134274481932,-0.8917679779554131,-0.9132891092667251,-0.9325229220394953,-0.9494212454852289,-0.9639417580125483,-0.9760480932209873,-0.9857099309800657",-0.9929030733656036
"-0.842084950651739,-0.8680134274481932,-0.8917679779554131,-0.9132891092667251,-0.9325229220394953,-0.9494212454852289,-0.9639417580125483,-0.9760480932209873,-0.9857099309800657,-0.9929030733656036",-0.9976095052630402
"-0.8680134274481932,-0.8917679779554131,-0.9132891092667251,-0.9325229220394953,-0.9494212454852289,-0.9639417580125483,-0.9760480932209873,-0.9857099309800657,-0.9929030733656036,-0.9976095052630402",-0.9998174394860191
"-0.8917679779554131,-0.9132891092667251,-0.9325229220394953,-0.9494212454852289,-0.9639417580125483,-0.9760480932209873,-0.9857099309800657,-0.9929030733656036,-0.9976095052630402,-0.9998174394860191",-0.9995213462972102
"-0.9132891092667251,-0.9325229220394953,-0.9494212454852289,-0.9639417580125483,-0.9760480932209873,-0.9857099309800657,-0.9929030733656036,-0.9976095052630402,-0.9998174394860191,-0.9995213462972102",-0.9967219672574547
"-0.9325229220394953,-0.9494212454852289,-0.9639417580125483,-0.9760480932209873,-0.9857099309800657,-0.9929030733656036,-0.9976095052630402,-0.9998174394860191,-0.9995213462972102,-0.9967219672574547",-0.9914263133685365
"-0.9494212454852289,-0.9639417580125483,-0.9760480932209873,-0.9857099309800657,-0.9929030733656036,-0.9976095052630402,-0.9998174394860191,-0.9995213462972102,-0.9967219672574547,-0.9914263133685365",-0.9836476475142345
"-0.9639417580125483,-0.9760480932209873,-0.9857099309800657,-0.9929030733656036,-0.9976095052630402,-0.9998174394860191,-0.9995213462972102,-0.9967219672574547,-0.9914263133685365,-0.9836476475142345",-0.9734054512436388
"-0.9760480932209873,-0.9857099309800657,-0.9929030733656036,-0.9976095052630402,-0.9998174394860191,-0.9995213462972102,-0.9967219672574547,-0.9914263133685365,-0.9836476475142345,-0.9734054512436388",-0.9607253759799019
"-0.9857099309800657,-0.9929030733656036,-0.9976095052630402,-0.9998174394860191,-0.9995213462972102,-0.9967219672574547,-0.9914263133685365,-0.9836476475142345,-0.9734054512436388,-0.9607253759799019",-0.945639178776653
"-0.9929030733656036,-0.9976095052630402,-0.9998174394860191,-0.9995213462972102,-0.9967219672574547,-0.9914263133685365,-0.9836476475142345,-0.9734054512436388,-0.9607253759799019,-0.945639178776653",-0.9281846427829425
"-0.9976095052630402,-0.9998174394860191,-0.9995213462972102,-0.9967219672574547,-0.9914263133685365,-0.9836476475142345,-0.9734054512436388,-0.9607253759799019,-0.945639178776653,-0.9281846427829425",-0.9084054826159168
"-0.9998174394860191,-0.9995213462972102,-0.9967219672574547,-0.9914263133685365,-0.9836476475142345,-0.9734054512436388,-0.9607253759799019,-0.945639178776653,-0.9281846427829425,-0.9084054826159168",-0.8863512348782493
"-0.9995213462972102,-0.9967219672574547,-0.9914263133685365,-0.9836476475142345,-0.9734054512436388,-0.9607253759799019,-0.945639178776653,-0.9281846427829425,-0.9084054826159168,-0.8863512348782493",-0.8620771340944586
"-0.9967219672574547,-0.9914263133685365,-0.9836476475142345,-0.9734054512436388,-0.9607253759799019,-0.945639178776653,-0.9281846427829425,-0.9084054826159168,-0.8863512348782493,-0.8620771340944586",-0.835643974376915
"-0.9914263133685365,-0.9836476475142345,-0.9734054512436388,-0.9607253759799019,-0.945639178776653,-0.9281846427829425,-0.9084054826159168,-0.8863512348782493,-0.8620771340944586,-0.835643974376915",-0.8071179571678933
"-0.9836476475142345,-0.9734054512436388,-0.9607253759799019,-0.945639178776653,-0.9281846427829425,-0.9084054826159168,-0.8863512348782493,-0.8620771340944586,-0.835643974376915,-0.8071179571678933",-0.7765705254391075
"-0.9734054512436388,-0.9607253759799019,-0.945639178776653,-0.9281846427829425,-0.9084054826159168,-0.8863512348782493,-0.8620771340944586,-0.835643974376915,-0.8071179571678933,-0.7765705254391075",-0.7440781847638547
"-0.9607253759799019,-0.945639178776653,-0.9281846427829425,-0.9084054826159168,-0.8863512348782493,-0.8620771340944586,-0.835643974376915,-0.8071179571678933,-0.7765705254391075,-0.7440781847638547",-0.7097223117100158
"-0.945639178776653,-0.9281846427829425,-0.9084054826159168,-0.8863512348782493,-0.8620771340944586,-0.835643974376915,-0.8071179571678933,-0.7765705254391075,-0.7440781847638547,-0.7097223117100158",-0.6735889500336563
"-0.9281846427829425,-0.9084054826159168,-0.8863512348782493,-0.8620771340944586,-0.835643974376915,-0.8071179571678933,-0.7765705254391075,-0.7440781847638547,-0.7097223117100158,-0.6735889500336563",-0.6357685951837997
"-0.9084054826159168,-0.8863512348782493,-0.8620771340944586,-0.835643974376915,-0.8071179571678933,-0.7765705254391075,-0.7440781847638547,-0.7097223117100158,-0.6735889500336563,-0.6357685951837997",-0.5963559676579255
"-0.8863512348782493,-0.8620771340944586,-0.835643974376915,-0.8071179571678933,-0.7765705254391075,-0.7440781847638547,-0.7097223117100158,-0.6735889500336563,-0.6357685951837997,-0.5963559676579255",-0.555449775775982
"-0.8620771340944586,-0.835643974376915,-0.8071179571678933,-0.7765705254391075,-0.7440781847638547,-0.7097223117100158,-0.6735889500336563,-0.6357685951837997,-0.5963559676579255,-0.555449775775982",-0.5131524684668709
"-0.835643974376915,-0.8071179571678933,-0.7765705254391075,-0.7440781847638547,-0.7097223117100158,-0.6735889500336563,-0.6357685951837997,-0.5963559676579255,-0.555449775775982,-0.5131524684668709",-0.46956997868672584
"-0.8071179571678933,-0.7765705254391075,-0.7440781847638547,-0.7097223117100158,-0.6735889500336563,-0.6357685951837997,-0.5963559676579255,-0.555449775775982,-0.5131524684668709,-0.46956997868672584",-0.42481145811140403
"-0.7765705254391075,-0.7440781847638547,-0.7097223117100158,-0.6735889500336563,-0.6357685951837997,-0.5963559676579255,-0.555449775775982,-0.5131524684668709,-0.46956997868672584,-0.42481145811140403",-0.37898900376784067
"-0.7440781847638547,-0.7097223117100158,-0.6735889500336563,-0.6357685951837997,-0.5963559676579255,-0.555449775775982,-0.5131524684668709,-0.46956997868672584,-0.42481145811140403,-0.37898900376784067",-0.3322173772887171
"-0.7097223117100158,-0.6735889500336563,-0.6357685951837997,-0.5963559676579255,-0.555449775775982,-0.5131524684668709,-0.46956997868672584,-0.42481145811140403,-0.37898900376784067,-0.3322173772887171",-0.28461371749376724
"-0.6735889500336563,-0.6357685951837997,-0.5963559676579255,-0.555449775775982,-0.5131524684668709,-0.46956997868672584,-0.42481145811140403,-0.37898900376784067,-0.3322173772887171,-0.28461371749376724",-0.23629724701735108
"-0.6357685951837997,-0.5963559676579255,-0.555449775775982,-0.5131524684668709,-0.46956997868672584,-0.42481145811140403,-0.37898900376784067,-0.3322173772887171,-0.28461371749376724,-0.23629724701735108",-0.18738897371725274
"-0.5963559676579255,-0.555449775775982,-0.5131524684668709,-0.46956997868672584,-0.42481145811140403,-0.37898900376784067,-0.3322173772887171,-0.28461371749376724,-0.23629724701735108,-0.18738897371725274",-0.1380113876123058
"-0.555449775775982,-0.5131524684668709,-0.46956997868672584,-0.42481145811140403,-0.37898900376784067,-0.3322173772887171,-0.28461371749376724,-0.23629724701735108,-0.18738897371725274,-0.1380113876123058",-0.08828815410807898
"-0.5131524684668709,-0.46956997868672584,-0.42481145811140403,-0.37898900376784067,-0.3322173772887171,-0.28461371749376724,-0.23629724701735108,-0.18738897371725274,-0.1380113876123058,-0.08828815410807898",-0.038343804278712375
"-0.46956997868672584,-0.42481145811140403,-0.37898900376784067,-0.3322173772887171,-0.28461371749376724,-0.23629724701735108,-0.18738897371725274,-0.1380113876123058,-0.08828815410807898,-0.038343804278712375",0.011696577019187516
"-0.42481145811140403,-0.37898900376784067,-0.3322173772887171,-0.28461371749376724,-0.23629724701735108,-0.18738897371725274,-0.1380113876123058,-0.08828815410807898,-0.038343804278712375,0.011696577019187516",0.06170766441970541
"-0.37898900376784067,-0.3322173772887171,-0.28461371749376724,-0.23629724701735108,-0.18738897371725274,-0.1380113876123058,-0.08828815410807898,-0.038343804278712375,0.011696577019187516,0.06170766441970541",0.11156420592301346
"-0.3322173772887171,-0.28461371749376724,-0.23629724701735108,-0.18738897371725274,-0.1380113876123058,-0.08828815410807898,-0.038343804278712375,0.011696577019187516,0.06170766441970541,0.11156420592301346",0.1611413365871366
"-0.28461371749376724,-0.23629724701735108,-0.18738897371725274,-0.1380113876123058,-0.08828815410807898,-0.038343804278712375,0.011696577019187516,0.06170766441970541,0.11156420592301346,0.1611413365871366",0.2103148912502243
"-0.23629724701735108,-0.18738897371725274,-0.1380113876123058,-0.08828815410807898,-0.038343804278712375,0.011696577019187516,0.06170766441970541,0.11156420592301346,0.1611413365871366,0.2103148912502243",0.2589617155003463
"-0.18738897371725274,-0.1380113876123058,-0.08828815410807898,-0.038343804278712375,0.011696577019187516,0.06170766441970541,0.11156420592301346,0.1611413365871366,0.2103148912502243,0.2589617155003463",0.3069599741137691
"-0.1380113876123058,-0.08828815410807898,-0.038343804278712375,0.011696577019187516,0.06170766441970541,0.11156420592301346,0.1611413365871366,0.2103148912502243,0.2589617155003463,0.3069599741137691",0.35418945618945624
"-0.08828815410807898,-0.038343804278712375,0.011696577019187516,0.06170766441970541,0.11156420592301346,0.1611413365871366,0.2103148912502243,0.2589617155003463,0.3069599741137691,0.35418945618945624",0.40053187621536845
